[1727017003.621287662],1.638916016,0.010498047,0.194091797,-3.643554688
[1727017003.720798847],1.644287109,0.012695313,0.199462891,-3.640869141
[1727017003.822659717],1.643798828,0.014160156,0.202880859,-3.640869141
[1727017003.921262051],1.646728516,0.011962891,0.198486328,-3.639892578
[1727017004.052129217],1.659667969,0.01171875,0.19921875,-3.634033203
[1727017004.116443310],1.661621094,0.011230469,0.197998047,-3.633056641
[1727017004.219186588],1.671630859,0.010498047,0.197998047,-3.628417969
[1727017004.323865050],1.676025391,0.015136719,0.208740234,-3.625976563
[1727017004.420799736],1.69140625,0.012939453,0.205566406,-3.618896484
[1727017004.522805050],1.688476563,0.011230469,0.201416016,-3.620605469
[1727017004.619486013],1.672363281,0.008544922,0.193847656,-3.628417969
[1727017004.721808421],1.669677734,0.006591797,0.189208984,-3.629882813
[1727017004.822559439],1.667236328,0.0078125,0.19140625,-3.630859375
[1727017004.921345365],1.681884766,0.008789063,0.195800781,-3.624023438
[1727017005.020805180],1.688476563,0.0078125,0.194580078,-3.620849609
[1727017005.123122624],1.665039063,0.008300781,0.193603516,-3.631835938
[1727017005.220442550],1.657958984,0.008789063,0.193603516,-3.635009766
[1727017005.321832568],1.671630859,0.008544922,0.194335938,-3.62890625
[1727017005.422456272],1.670410156,0.007568359,0.191894531,-3.629394531
[1727017005.520218124],1.676025391,0.004638672,0.186035156,-3.627197266
[1727017005.621076327],1.675537109,0.004150391,0.185058594,-3.627441406
[1727017005.720782216],1.673095703,0.00390625,0.183837891,-3.628662109
[1727017005.821667327],1.675537109,0.006835938,0.190673828,-3.627197266
[1727017005.921580105],1.668212891,0.007568359,0.191162109,-3.630371094
[1727017006.019980549],1.649658203,0.004882813,0.182861328,-3.639404297
[1727017006.122325383],1.645996094,0.004394531,0.181152344,-3.641113281
[1727017006.222557716],1.636230469,0.003662109,0.178222656,-3.645751953
[1727017006.320632568],1.638671875,0.001220703,0.173339844,-3.644775391
[1727017006.421693568],1.630126953,0.003662109,0.177734375,-3.6484375
[1727017006.521637160],1.633544922,0.006103516,0.183105469,-3.646728516
[1727017006.621458697],1.646972656,0.008056641,0.189208984,-3.640380859
[1727017006.721637475],1.645263672,0.009033203,0.191162109,-3.640869141
[1727017006.821636753],1.650878906,0.010253906,0.194824219,-3.638183594
[1727017006.920460382],1.640380859,0.0078125,0.188232422,-3.643310547
[1727017007.024690623],1.638427734,0.0078125,0.187988281,-3.644287109
[1727017007.121555493],1.645019531,0.008544922,0.190673828,-3.641113281
[1727017007.222648512],1.642333984,0.008300781,0.189697266,-3.642333984
[1727017007.320479752],1.642089844,0.009277344,0.19140625,-3.642333984
[1727017007.422004104],1.639892578,0.010009766,0.192871094,-3.643310547
[1727017007.522165363],1.654541016,0.010498047,0.195800781,-3.636474609
[1727017007.620757900],1.666259766,0.008789063,0.193847656,-3.631347656
[1727017007.721288548],1.666748047,0.008300781,0.192382813,-3.631103516
[1727017007.821081622],1.652587891,0.005859375,0.186523438,-3.637939453
[1727017007.922451067],1.647216797,0.0078125,0.190185547,-3.640136719
[1727017008.020394993],1.635009766,0.01171875,0.197265625,-3.645263672
[1727017008.122179733],1.634033203,0.009033203,0.190429688,-3.645996094
[1727017008.219509844],1.638427734,0.009033203,0.190917969,-3.644042969
[1727017008.321218974],1.653564453,0.009521484,0.193847656,-3.636962891
[1727017008.421055270],1.659912109,0.010498047,0.196777344,-3.634033203
[1727017008.522122085],1.658935547,0.011962891,0.199707031,-3.634277344
[1727017008.621216566],1.666259766,0.011474609,0.199462891,-3.630859375
[1727017008.720477492],1.668212891,0.008300781,0.193115234,-3.630371094
[1727017008.822773863],1.659912109,0.009521484,0.194091797,-3.634277344
[1727017008.920276066],1.655517578,0.008544922,0.19140625,-3.636230469
[1727017009.020317474],1.648681641,0.009033203,0.191894531,-3.639404297
[1727017009.121108085],1.655029297,0.009277344,0.193115234,-3.636474609
[1727017009.223567881],1.653564453,0.014160156,0.203613281,-3.636474609
[1727017009.320779214],1.647705078,0.017578125,0.210693359,-3.638671875
[1727017009.421453325],1.649169922,0.018798828,0.213867188,-3.637939453
[1727017009.520601381],1.640625,0.017089844,0.208496094,-3.642089844
[1727017009.622236436],1.641113281,0.017089844,0.208740234,-3.641845703
[1727017009.722258344],1.636230469,0.015869141,0.205566406,-3.644287109
[1727017009.821458825],1.639160156,0.014648438,0.202148438,-3.643066406
[1727017009.919971992],1.647949219,0.013671875,0.201171875,-3.639160156
[1727017010.025803880],1.650146484,0.010742188,0.194824219,-3.638427734
[1727017010.121207251],1.653076172,0.008544922,0.190673828,-3.637451172
[1727017010.221682121],1.644042969,0.006591797,0.185791016,-3.641845703
[1727017010.321172528],1.647705078,0.007324219,0.187744141,-3.640136719
[1727017010.421002917],1.642578125,0.007080078,0.186767578,-3.642333984
[1727017010.524832065],1.646972656,0.008789063,0.19140625,-3.640136719
[1727017010.620237343],1.639160156,0.008056641,0.188476563,-3.643798828
[1727017010.721901861],1.625732422,0.009033203,0.190185547,-3.649658203
[1727017010.824979343],1.620849609,0.011474609,0.196044922,-3.651611328
[1727017010.922880880],1.611816406,0.011962891,0.196289063,-3.655517578
[1727017011.024360084],1.6171875,0.012939453,0.198242188,-3.653076172
[1727017011.124523083],1.616699219,0.013183594,0.197998047,-3.653320313
[1727017011.231913232],1.619873047,0.015869141,0.204345703,-3.651611328
[1727017011.318346769],1.625244141,0.017578125,0.208496094,-3.648925781
[1727017011.430813972],1.631347656,0.014648438,0.202392578,-3.646484375
[1727017011.524664102],1.640380859,0.012695313,0.198974609,-3.642578125
[1727017011.623071287],1.640869141,0.013427734,0.200927734,-3.642333984
[1727017011.721778435],1.635009766,0.014648438,0.202636719,-3.645019531
[1727017011.822702342],1.632568359,0.01171875,0.195800781,-3.646484375
[1727017011.921002527],1.628417969,0.009521484,0.190429688,-3.648681641
[1727017012.021792787],1.624511719,0.006591797,0.183349609,-3.650634766
[1727017012.152020953],1.616943359,0.007080078,0.18359375,-3.654052734
[1727017012.235789953],1.623779297,0.006591797,0.183105469,-3.651123047
[1727017012.323106953],1.618164063,0.012451172,0.196044922,-3.652832031
[1727017012.422757101],1.620605469,0.015625,0.203369141,-3.651367188
[1727017012.520857546],1.621826172,0.016601563,0.204833984,-3.650634766
[1727017012.658045157],1.631103516,0.018798828,0.210693359,-3.646240234
[1727017012.720925823],1.632568359,0.017089844,0.20703125,-3.645751953
[1727017012.821352879],1.638183594,0.014892578,0.202880859,-3.643554688
[1727017012.921601971],1.645507813,0.014160156,0.202880859,-3.640136719
[1727017013.021702823],1.650878906,0.014404297,0.203613281,-3.637695313
[1727017013.121756360],1.654052734,0.013427734,0.201904297,-3.636474609
[1727017013.220319879],1.656005859,0.010742188,0.196777344,-3.635742188
[1727017013.322081175],1.649658203,0.0078125,0.189208984,-3.639160156
[1727017013.420089619],1.646728516,0.008300781,0.190185547,-3.640380859
[1727017013.523184545],1.645996094,0.007568359,0.188232422,-3.640869141
[1727017013.621535582],1.639160156,0.007324219,0.187255859,-3.643798828
[1727017013.722130675],1.638427734,0.005615234,0.183349609,-3.64453125
[1727017013.820692045],1.644775391,0.007324219,0.187744141,-3.641357422
[1727017013.920429693],1.656738281,0.0078125,0.190429688,-3.635742188
[1727017014.021807434],1.673339844,0.008056641,0.192871094,-3.627929688
[1727017014.121205359],1.677001953,0.005615234,0.188232422,-3.626708984
[1727017014.220026841],1.671875,0.002441406,0.180664063,-3.629394531
[1727017014.321718878],1.675537109,0.001464844,0.177978516,-3.627929688
[1727017014.422706378],1.660400391,0.001464844,0.176025391,-3.634765625
[1727017014.520465822],1.651611328,0.005615234,0.183837891,-3.638427734
[1727017014.623618970],1.640625,0.010498047,0.193603516,-3.642822266
[1727017014.721317859],1.635253906,0.010742188,0.193847656,-3.645263672
[1727017014.821050989],1.626953125,0.009277344,0.189453125,-3.649169922
[1727017014.921892933],1.616943359,0.008300781,0.186035156,-3.653808594
[1727017015.020465174],1.624023438,0.011230469,0.193847656,-3.650390625
[1727017015.120937877],1.643310547,0.009277344,0.191650391,-3.641845703
[1727017015.220493766],1.649414063,0.0078125,0.189453125,-3.639160156
[1727017015.323160211],1.655517578,0.009765625,0.194335938,-3.636230469
[1727017015.424174859],1.657226563,0.010986328,0.197265625,-3.635253906
[1727017015.521530359],1.665527344,0.012939453,0.202392578,-3.631103516
[1727017015.623095525],1.671875,0.014404297,0.206787109,-3.627929688
[1727017015.723045007],1.662109375,0.013183594,0.202392578,-3.632568359
[1727017015.822889507],1.661621094,0.010742188,0.197265625,-3.633056641
[1727017015.923100858],1.643310547,0.011474609,0.197021484,-3.641357422
[1727017016.021393414],1.627197266,0.013183594,0.198486328,-3.648681641
[1727017016.121948451],1.621826172,0.013671875,0.198730469,-3.651123047
[1727017016.224496451],1.633056641,0.013671875,0.200439453,-3.645996094
[1727017016.322104932],1.657958984,0.013671875,0.203125,-3.634521484
[1727017016.420217025],1.664550781,0.012207031,0.200683594,-3.631591797
[1727017016.521751321],1.656005859,0.010498047,0.196289063,-3.635742188
[1727017016.623465117],1.648193359,0.012451172,0.199707031,-3.639160156
[1727017016.721827413],1.630126953,0.012451172,0.197509766,-3.647460938
[1727017016.822578469],1.621337891,0.012695313,0.196777344,-3.651367188
[1727017016.921782321],1.615234375,0.014892578,0.200927734,-3.653808594
[1727017017.024778580],1.618164063,0.017333984,0.20703125,-3.652099609
[1727017017.122609006],1.624267578,0.020996094,0.215820313,-3.648925781
[1727017017.223574284],1.638427734,0.017822266,0.210205078,-3.643066406
[1727017017.321752376],1.625976563,0.016113281,0.205078125,-3.648925781
[1727017017.420171802],1.616455078,0.016113281,0.204101563,-3.653076172
[1727017017.525474394],1.610351563,0.013427734,0.197021484,-3.65625
[1727017017.621417968],1.60546875,0.011962891,0.191894531,-3.658691406
[1727017017.721411931],1.612548828,0.012451172,0.193847656,-3.655273438
[1727017017.824751135],1.631103516,0.015136719,0.202392578,-3.646728516
[1727017017.919962598],1.634277344,0.014160156,0.200927734,-3.645263672
[1727017018.022862950],1.640869141,0.013671875,0.201171875,-3.642333984
[1727017018.122356653],1.637451172,0.015136719,0.203857422,-3.643798828
[1727017018.220295783],1.646484375,0.016113281,0.207275391,-3.639404297
[1727017018.321789672],1.644775391,0.018798828,0.212890625,-3.639892578
[1727017018.422216690],1.649902344,0.019042969,0.214111328,-3.637451172
[1727017018.522279653],1.661865234,0.016845703,0.210693359,-3.632324219
[1727017018.620682098],1.649169922,0.018310547,0.213867188,-3.637939453
[1727017018.722008320],1.643554688,0.018066406,0.212402344,-3.640625
[1727017018.823542616],1.639404297,0.017089844,0.209472656,-3.642578125
[1727017018.921183986],1.623046875,0.015625,0.204345703,-3.650146484
[1727017019.020263097],1.614257813,0.016113281,0.203613281,-3.654052734
[1727017019.121313523],1.614746094,0.017578125,0.20703125,-3.653808594
[1727017019.219991227],1.628417969,0.016845703,0.20703125,-3.647705078
[1727017019.320903338],1.654052734,0.016845703,0.209716797,-3.635986328
[1727017019.421338764],1.655029297,0.015869141,0.208007813,-3.635498047
[1727017019.520079615],1.638183594,0.012451172,0.198242188,-3.643798828
[1727017019.618633412],1.634033203,0.012695313,0.198242188,-3.645751953
[1727017019.724166319],1.628173828,0.016113281,0.204833984,-3.647949219
[1727017019.821438578],1.620117188,0.015869141,0.202392578,-3.651611328
[1727017019.920470430],1.620605469,0.015625,0.202148438,-3.651367188
[1727017020.019589467],1.625,0.010986328,0.192626953,-3.649902344
[1727017020.123550634],1.632324219,0.0078125,0.186767578,-3.646972656
[1727017020.220468097],1.647949219,0.004882813,0.182373047,-3.640136719
[1727017020.320124430],1.655517578,0.007080078,0.188476563,-3.636474609
[1727017020.420422948],1.641601563,0.010253906,0.193603516,-3.642578125
[1727017020.523075078],1.623046875,0.011474609,0.194091797,-3.650878906
[1727017020.621819022],1.620361328,0.012207031,0.195556641,-3.651855469
[1727017020.721581059],1.620849609,0.014892578,0.201660156,-3.651367188
[1727017020.821756541],1.625488281,0.014648438,0.201416016,-3.649169922
[1727017020.918805041],1.625488281,0.013183594,0.198242188,-3.649414063
[1727017021.024171818],1.622070313,0.011962891,0.1953125,-3.651123047
[1727017021.121543003],1.622802734,0.011962891,0.195556641,-3.650878906
[1727017021.221606874],1.624511719,0.010986328,0.193359375,-3.650146484
[1727017021.322463651],1.638183594,0.012695313,0.198486328,-3.643798828
[1727017021.420429911],1.643066406,0.009277344,0.191894531,-3.641845703
[1727017021.521150466],1.640136719,0.010742188,0.194580078,-3.643066406
[1727017021.621950818],1.632324219,0.013427734,0.199707031,-3.646240234
[1727017021.722331725],1.633789063,0.014160156,0.201171875,-3.645507813
[1727017021.819404096],1.625976563,0.013427734,0.198730469,-3.649169922
[1727017021.939025484],1.618408203,0.01171875,0.194091797,-3.652832031
[1727017022.018248836],1.620361328,0.012695313,0.197509766,-3.651855469
[1727017022.120819373],1.619873047,0.011962891,0.196289063,-3.652099609
[1727017022.221968466],1.620361328,0.012207031,0.196289063,-3.651855469
[1727017022.339629780],1.640380859,0.009765625,0.193115234,-3.643066406
[1727017022.418506169],1.644775391,0.009521484,0.192871094,-3.641113281
[1727017022.522488688],1.642089844,0.009277344,0.191650391,-3.642333984
[1727017022.622594817],1.646484375,0.010986328,0.195800781,-3.640136719
[1727017022.720269040],1.64453125,0.014404297,0.203613281,-3.640625
[1727017022.822726410],1.642822266,0.015380859,0.205322266,-3.641357422
[1727017022.945264262],1.635742188,0.012207031,0.197265625,-3.645019531
[1727017023.019177891],1.638916016,0.01171875,0.197021484,-3.643554688
[1727017023.117911502],1.633544922,0.010742188,0.193847656,-3.645996094
[1727017023.223687576],1.621582031,0.010009766,0.190673828,-3.651611328
[1727017023.321195632],1.623535156,0.009277344,0.189208984,-3.650878906
[1727017023.420771058],1.62109375,0.013427734,0.198242188,-3.651367188
[1727017023.521954113],1.617675781,0.014160156,0.199462891,-3.652832031
[1727017023.620165909],1.616455078,0.012695313,0.196044922,-3.653564453
[1727017023.719173854],1.625,0.012451172,0.196777344,-3.649658203
[1727017023.823277835],1.625488281,0.014404297,0.200927734,-3.649169922
[1727017023.921791131],1.638916016,0.010742188,0.194580078,-3.643554688
[1727017024.019065076],1.645019531,0.009277344,0.192138672,-3.641113281
[1727017024.125612835],1.629638672,0.009277344,0.190185547,-3.647949219
[1727017024.220165816],1.624511719,0.009033203,0.188232422,-3.650390625
[1727017024.321241020],1.627441406,0.009033203,0.188476563,-3.649169922
[1727017024.418018279],1.636474609,0.010986328,0.193847656,-3.644775391
[1727017024.524154205],1.630859375,0.013671875,0.19921875,-3.646972656
[1727017024.621006187],1.635986328,0.015869141,0.205078125,-3.644287109
[1727017024.720286631],1.645263672,0.017333984,0.209472656,-3.639892578
[1727017024.821745446],1.646728516,0.014892578,0.204589844,-3.639648438
[1727017024.919479075],1.638671875,0.014160156,0.201904297,-3.643310547
[1727017025.036056649],1.648193359,0.015136719,0.205566406,-3.638916016
[1727017025.118307390],1.649414063,0.014648438,0.204345703,-3.638427734
[1727017025.221854131],1.655761719,0.013671875,0.202880859,-3.635498047
[1727017025.320379205],1.657470703,0.018310547,0.213378906,-3.634033203
[1727017025.435245853],1.644042969,0.019287109,0.214111328,-3.640136719
[1727017025.518117519],1.644042969,0.019287109,0.214111328,-3.640136719
[1727017025.620876204],1.638916016,0.014892578,0.203369141,-3.643066406
[1727017025.719221797],1.644287109,0.010009766,0.193847656,-3.641357422
[1727017025.824103815],1.631103516,0.009277344,0.190429688,-3.647460938
[1727017025.921061908],1.630859375,0.007324219,0.186035156,-3.647705078
[1727017026.019926371],1.636474609,0.006347656,0.184570313,-3.645263672
[1727017026.119609019],1.643798828,0.008544922,0.190429688,-3.641601563
[1727017026.222861241],1.648193359,0.008300781,0.190185547,-3.639648438
[1727017026.322729611],1.656494141,0.011230469,0.197509766,-3.635498047
[1727017026.421124871],1.666503906,0.013427734,0.203369141,-3.630615234
[1727017026.521774204],1.66796875,0.014404297,0.206054688,-3.629638672
[1727017026.618025056],1.659912109,0.013916016,0.203857422,-3.633544922
[1727017026.723397963],1.649658203,0.012695313,0.200195313,-3.638427734
[1727017026.821026056],1.657470703,0.011474609,0.198486328,-3.635009766
[1727017026.922445685],1.659667969,0.009033203,0.193115234,-3.634277344
[1727017027.022106055],1.644042969,0.008056641,0.189208984,-3.641601563
[1727017027.121257685],1.627441406,0.009033203,0.189453125,-3.648925781
[1727017027.232767963],1.616699219,0.011230469,0.192871094,-3.653564453
[1727017027.319744389],1.606933594,0.013427734,0.196533203,-3.657714844
[1727017027.422947370],1.607910156,0.013916016,0.197753906,-3.657226563
[1727017027.519688851],1.620605469,0.012695313,0.196777344,-3.651611328
[1727017027.622983777],1.635498047,0.011474609,0.196044922,-3.645019531
[1727017027.724019203],1.636962891,0.013671875,0.200927734,-3.644287109
[1727017027.822847222],1.637451172,0.01171875,0.196289063,-3.644287109
[1727017027.925888259],1.645751953,0.007568359,0.188476563,-3.640869141
[1727017028.019131740],1.644287109,0.006835938,0.186767578,-3.641601563
[1727017028.121161036],1.630126953,0.006347656,0.183349609,-3.648193359
[1727017028.222216462],1.6171875,0.005126953,0.178955078,-3.654052734
[1727017028.320918240],1.623779297,0.007080078,0.184326172,-3.650878906
[1727017028.419401295],1.630371094,0.007324219,0.186035156,-3.647949219
[1727017028.522274629],1.640136719,0.0078125,0.188232422,-3.643310547
[1727017028.620789110],1.646728516,0.005615234,0.184326172,-3.640625
[1727017028.740147240],1.646240234,0.004394531,0.181152344,-3.641113281
[1727017028.820751054],1.643798828,0.004638672,0.181640625,-3.642089844
[1727017028.923631777],1.65625,0.006103516,0.186767578,-3.636230469
[1727017029.021026054],1.669189453,0.005371094,0.186279297,-3.630371094
[1727017029.121778313],1.678222656,0.007080078,0.191162109,-3.625976563
[1727017029.218570462],1.666992188,0.012207031,0.201171875,-3.630615234
[1727017029.323624110],1.655517578,0.018554688,0.213378906,-3.635009766
[1727017029.421995739],1.634765625,0.017578125,0.209472656,-3.644775391
[1727017029.519580850],1.629882813,0.013916016,0.200195313,-3.647460938
[1727017029.620320554],1.631103516,0.011230469,0.194580078,-3.647216797
[1727017029.721280628],1.630371094,0.010742188,0.193603516,-3.647460938
[1727017029.820697406],1.635253906,0.013183594,0.199462891,-3.645019531
[1727017029.921364480],1.643310547,0.013916016,0.201904297,-3.641113281
[1727017030.020677350],1.642578125,0.009277344,0.19140625,-3.642089844
[1727017030.124479887],1.646484375,0.003662109,0.179931641,-3.641113281
[1727017030.218792183],1.650878906,0.001708984,0.176269531,-3.639160156
[1727017030.322812294],1.658691406,0.000976563,0.175537109,-3.635498047
[1727017030.422120035],1.669433594,0.005371094,0.187011719,-3.630126953
[1727017030.519087683],1.663330078,0.006103516,0.188720703,-3.6328125
[1727017030.622540090],1.657470703,0.006103516,0.187988281,-3.635498047
[1727017030.726855424],1.662841797,0.005371094,0.186523438,-3.633056641
[1727017030.820674220],1.654052734,0.009765625,0.194580078,-3.63671875
[1727017030.921525516],1.651123047,0.015625,0.207275391,-3.637451172
[1727017031.019907572],1.646484375,0.015869141,0.20703125,-3.639404297
[1727017031.121111442],1.629150391,0.016845703,0.207275391,-3.647216797
[1727017031.223735294],1.627685547,0.017578125,0.208496094,-3.647949219
[1727017031.321333720],1.641601563,0.015380859,0.205078125,-3.641845703
[1727017031.423581164],1.655761719,0.012939453,0.201416016,-3.635742188
[1727017031.519471294],1.650146484,0.011962891,0.198730469,-3.638183594
[1727017031.621160201],1.653564453,0.008300781,0.191162109,-3.637207031
[1727017031.720239608],1.657714844,0.007568359,0.189941406,-3.635253906
[1727017031.826056608],1.653320313,0.009033203,0.192382813,-3.637207031
[1727017031.919097571],1.637939453,0.009765625,0.192382813,-3.644287109
[1727017032.020902886],1.627441406,0.01171875,0.195556641,-3.648681641
[1727017032.122602849],1.631347656,0.013427734,0.199707031,-3.646728516
[1727017032.222836738],1.638671875,0.014648438,0.203125,-3.643310547
[1727017032.322844145],1.660644531,0.012207031,0.200195313,-3.633544922
[1727017032.418698293],1.668945313,0.010498047,0.197509766,-3.629882813
[1727017032.522171108],1.675048828,0.008056641,0.193359375,-3.627197266
[1727017032.621460737],1.672119141,0.008300781,0.193359375,-3.628662109
[1727017032.722552200],1.675292969,0.005615234,0.187744141,-3.627441406
[1727017032.819664237],1.672851563,0.006103516,0.188476563,-3.628417969
[1727017032.922829830],1.663085938,0.006835938,0.190185547,-3.633056641
[1727017033.020597922],1.661621094,0.009765625,0.196044922,-3.633300781
[1727017033.126746144],1.661376953,0.009033203,0.195556641,-3.633544922
[1727017033.217396626],1.662597656,0.010986328,0.199462891,-3.632568359
[1727017033.322038626],1.666503906,0.012695313,0.204345703,-3.630615234
[1727017033.423830144],1.670410156,0.009277344,0.197265625,-3.629150391
[1727017033.520726589],1.682128906,0.011474609,0.202392578,-3.623535156
[1727017033.621732440],1.690429688,0.014160156,0.208984375,-3.619140625
[1727017033.721727533],1.669677734,0.015136719,0.208251953,-3.62890625
[1727017033.820938218],1.657470703,0.012939453,0.201904297,-3.634765625
[1727017033.921367218],1.657714844,0.010009766,0.195556641,-3.635009766
[1727017034.022945792],1.669433594,0.012939453,0.203125,-3.629394531
[1727017034.118983533],1.675292969,0.013671875,0.205078125,-3.626464844
[1727017034.228964310],1.663085938,0.012695313,0.201660156,-3.632324219
[1727017034.320115514],1.661865234,0.012939453,0.202148438,-3.6328125
[1727017034.424964421],1.652832031,0.015869141,0.207763672,-3.636474609
[1727017034.520414125],1.653076172,0.015136719,0.205810547,-3.63671875
[1727017034.619516292],1.646972656,0.015380859,0.205810547,-3.639404297
[1727017034.721722551],1.653808594,0.015869141,0.207763672,-3.636230469
[1727017034.820596199],1.667480469,0.015625,0.208496094,-3.629882813
[1727017034.924046069],1.666015625,0.011474609,0.19921875,-3.631103516
[1727017035.017833106],1.661865234,0.009277344,0.193115234,-3.633300781
[1727017035.121894384],1.661865234,0.008544922,0.19140625,-3.633300781
[1727017035.222856199],1.655029297,0.007324219,0.188232422,-3.63671875
[1727017035.326139051],1.675537109,0.007080078,0.190917969,-3.627197266
[1727017035.418404365],1.672363281,0.007080078,0.189941406,-3.628662109
[1727017035.523504384],1.672119141,0.006103516,0.188476563,-3.62890625
[1727017035.622256310],1.65625,0.005126953,0.184326172,-3.636230469
[1727017035.723660495],1.651123047,0.004150391,0.181396484,-3.638916016
[1727017035.822860884],1.652587891,0.005859375,0.185546875,-3.637939453
[1727017035.920841291],1.659423828,0.004882813,0.183837891,-3.635009766
[1727017036.021427476],1.665771484,0.003173828,0.181396484,-3.632080078
[1727017036.121214161],1.659423828,0.00390625,0.181884766,-3.635009766
[1727017036.220378235],1.66015625,0.004394531,0.183349609,-3.634521484
[1727017036.321153643],1.659179688,0.004638672,0.18359375,-3.635009766
