1724863402,511230923,gpsid,0,0,51.588581,-0.230201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863403,11270626,gpsid,0,0,51.588581,-0.2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863403,511167422,gpsid,0,0,51.588581,-0.2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863404,11240292,gpsid,0,0,51.588581,-0.230198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863404,511112384,gpsid,0,0,51.588581,-0.230198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863405,11217643,gpsid,0,0,51.588581,-0.230196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863405,511154328,gpsid,0,0,51.588581,-0.230196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863406,11318476,gpsid,0,0,51.588608,-0.230176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863406,511198179,gpsid,0,0,51.588608,-0.230176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863407,12116309,gpsid,0,0,51.588661,-0.230143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863407,511165716,gpsid,0,0,51.588661,-0.230143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863408,11253179,gpsid,0,0,51.588676,-0.230121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863408,511118567,gpsid,0,0,51.588676,-0.230121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863409,11305437,gpsid,0,0,51.588671,-0.230111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863409,510988844,gpsid,0,0,51.588671,-0.230111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863410,11925677,gpsid,0,0,51.58867,-0.230098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863410,511204270,gpsid,0,0,51.58867,-0.230098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863411,11253862,gpsid,0,0,51.588666,-0.230081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863411,511072325,gpsid,0,0,51.588666,-0.230081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863412,10950954,gpsid,0,0,51.588661,-0.230066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863412,510979509,gpsid,0,0,51.588661,-0.230066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863413,11317324,gpsid,0,0,51.588658,-0.23005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863413,511283749,gpsid,0,0,51.588658,-0.23005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863414,11275342,gpsid,0,0,51.588655,-0.230036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724863414,510913230,gpsid,0,0,51.588655,-0.230036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
