1727018135,690696821,gpsid,0,0,50.790286,-1.108426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018136,190777839,gpsid,0,0,50.790286,-1.108428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018136,690516357,gpsid,0,0,50.790286,-1.108428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018137,190467172,gpsid,0,0,50.790286,-1.108431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018137,690688023,gpsid,0,0,50.790286,-1.108431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018138,190721467,gpsid,0,0,50.790285,-1.108433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018138,690572022,gpsid,0,0,50.790285,-1.108433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018139,190411689,gpsid,0,0,50.790285,-1.108438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018139,690656411,gpsid,0,0,50.790285,-1.108438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018140,190730522,gpsid,0,0,50.790283,-1.108445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018140,691426892,gpsid,0,0,50.790283,-1.108445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018141,190631947,gpsid,0,0,50.790281,-1.108443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018141,690711947,gpsid,0,0,50.790281,-1.108443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018142,190416298,gpsid,0,0,50.790276,-1.10845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1727018142,690293279,gpsid,0,0,50.790276,-1.10845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
